,id,date,dateYear,dateMonth,dateDay,rating,userName,content
409,410,20211104,2021,11,04,1,딩딩딩,앱에 접속하지 않으면 잔액 확인이 불가하게 바뀌었나요 예전에는 알림 뜨면 알림 전체 볼 수 있게 화살표가 떴는데 이제는 뜨지 않네요. 잔액이 잘린 채 떠서 매번 앱 접속해야해요 너무 불편
410,411,20210423,2021,04,23,5,rr yu,잘쓰고 있습니다 그런데 홈화면 위젯으로 잔액 확인할 수 있었으먄 좋겠어요! 타은행 계좌는 위젯이 있는데 케이뱅크는 어플로 직접 들어가야해서 불편하네요ㅜㅡ
411,412,20220718,2022,07,18,5,신익승,다양한 서비스에 만족을 합니다.
412,413,20210816,2021,08,16,1,김규범,"왜 갑자기 접속이 안되요? 캐쉬 데이커 모두 삭제해도 안되고, 새로 깔아도 안되고.. 비정상앱이 감지되었다고 하면서 화면이 멈추면서 실행이 안됩니다. 은행앱을 이따위로 만들면 어떡합니까?"
413,414,20210626,2021,06,26,1,백규선,아니 잘쓰다가 앱이 실행 화면에서 멈춰서 넘어갈 생각을 안합니다. 여러번 삭제하고 다시 어플 깔아도 작동할 생각을 안합니다. 제발 좀 사용 할 수 있게 만들어 주실 수 없을까요?
414,415,20220524,2022,05,24,3,원성환,전엔 타계좌와 같이 전액조회보기가됬었는데 이젠왜없는거죠?? 수정부탁드립니다
415,416,20210413,2021,04,13,1,strong 220,신분증 촬영 오류로 인해 10일째 사진만 찍고 있습니다. 대책 강구를 위해 고객센터에 전화하면 무슨 통화량이 많아 대기하라고 나오고 해결책 좀 부탁드립니다. 업비트만 아니면 k뱅크 사용할 일 없겠지만 젠장~ㅠㅠ 도와주세요
416,417,20220601,2022,06,01,1,SoHyun Kim,"사용안한지 일년 됐더니 지맘대로 사고신고 돼서 이체도 안돼, 사고신고 해지할래도 6시 안에 해야된다하고 참 그지같다 해지하는건 솔직히 6시 이후에도 할수 있게 해야죠"
417,418,20220609,2022,06,09,3,혜지종성,ㅋㅋ 다시 원래 로고로복귀하셨네요 축하드립니다 ! 아무리생각해도 케이뱅크인데 로고 M은 어떤 팀장생각인지 너무 궁금하더라구요 ^^
418,419,20220614,2022,06,14,1,hyun joong Hwang,대출 신청하는데 문서를 불러오다가 시간이 다되어서 걔속 로그아웃되네요 ㅜ
419,420,20220629,2022,06,29,1,서재원,와 설명도 없고 인증번호가 나를 개무시하네. ㅋ ㅋ ㅋ 안떠요.
420,421,20220608,2022,06,08,1,나노NANO,계좌 해지 할려고 고객센터 들어가도 일시적인 오류창만 일주일째 나오는데 개선할 생각은 없나요?
421,422,20220523,2022,05,23,1,uj Jo,누구 머리에서 나온 디자인 인지 모르겠는데 m뱅크 인지 k뱅크인지 모르겠음 정체성이 사라짐 색상도 촌티 나고 디자인도 촌티 나고 k뱅크 인데 정작 m 뱅크로 보이고 도대체 누구 생각으로 바꿧는지 몰라도 이전의 심플 하면서도 눈에 뜨이는 정체성과 깔끔함은 어따 버리고 촌티 나고 m 뱅크로 보이게 했는지 궁금함 누가 봐도 m 뱅크지 k 뱅크는 아님 이상한 말하고 있네 익숙이고 모고 k 뱅크로 안 보인다니깐 m 뱅크로 보이지 누가 k 뱅크라고 생각하겠냐고 무슨 업글 할 때 마다 너프 먹냐;;; 심플 한 것도 아니고 그렇다고 확 눈에 띄는 것도 아니고 내 마음대로 위치를 바꿀 수도 없는데 광고는 만은 눈에 잘 보이네
422,423,20220603,2022,06,03,1,김병준,제로페이는 메뉴 어디에도 없는데 왜 갑자기 사라진거죠?
423,424,20220614,2022,06,14,1,김태훈,거래중지 당하니까 풀기 너무 복잡하네요
424,425,20210407,2021,04,07,1,다미서,회원가입하는데 방금 들어와서 정보적고 넘기면 장시간 사용안해서 로그아웃되었다고했나 끊겼다했나 계속 다시 시도해달래서 3번 반복해서 인증하고 사진찍고 했어요 서버가 너무 불안정하네요 아니면 로직이나 성능개선 하셔야겠어요
425,426,20220614,2022,06,14,1,유종민,대출한도증액 하려고 하는데 화면이 자꾸 멈춰요..
426,427,20220701,2022,07,01,1,김봄,0개주고싶네요. 메이져 은행이 아니라서 상담하는 사람들도 좀 모자란 사람들인가요? 뭐 하나 물어볼라고 해도 설명도 잘 못하고 또 불편한건 개많고.. 그렇다고 오프라인으로도 해결될 문제도 아니고 이앱의 장점이 도대체 뭐죠? 그냥 안쓰겠습니다 쓰레기같은거
427,428,20200202,2020,02,02,1,Google 사용자,로그인 비밀번호 특수문자만 입력하면 다운됨. 특수문자 빼면 또 특수문자 넣으라하고 어쩌라구요~ 혹시나해서 핸드폰 2대 테스트했습니다. 안드로이드이구요
428,429,20220527,2022,05,27,1,조인호,왜 로딩이 계속 걸리나요??
429,430,20200718,2020,07,18,1,Jongpyo Jeon,연락처 선택한 후에 검색한번 하려면 자판입력자체가 안될정도로 느림..요즘 이런 어플 첨 봄. 이전 어플도 그러더니 업데이트 받은것도 개선되지않았네. 성질 급한사람은 이걸로 돈 못보냄.
430,431,20200427,2020,04,27,1,Google 사용자,아니 계좌 개설할라고 로그인 정보란에 이메일 넣고 비밀번호 입력하려고 하는데 자꾸 페이지가 다운되네요 앱이 강제적으로 종료가 되요 지웠다가 다시 설치해도 똑같은 일이 반복되는데 앱 관리가 이 정도로 허술하나요?
431,432,20210423,2021,04,23,5,꼬부기,업데이트 하면서 플러스박스 금액설정을 자유롭게 못해요..ㅠㅠ 빼는건 자유롭지만 더하는건 만원단위... 잔돈까지 다 넣어놓는 맛이었는데.. 실험삼아 1500원 뺐다가 낳지를 못해서 당황스럽네욬ㅋㅋㅋㅋ -------------------- 기존방식에 익숙해져있어서 잘 알아보지도 못하고 리뷰 달았네유!! 확인했습니다!! :) 친절한 답변에 감사드려요!!
432,433,20220707,2022,07,07,1,주우복,아직도 케이뱅크앱은 제대로 개편이 안되고 있네요 혜택은 좋지만 개선이 부족한부분이 보입니다
433,434,20210108,2021,01,08,1,Gini Kim,갑자기 이체가 안됩니다. 이체 누르면 빈화면으로만 나와요 앱 재설치할라고 해도 플레이스토어에서 검색하면 기업용만 나오고 개인용은 검색이 안되요 다른 폰에선 검색되는데 제 폰에서만 검색안되요 급하게 이체할일이 있는데 어떻게 책임지실거에요??????????
434,435,20210810,2021,08,10,1,강경태,케이뱅크 앱업데이트후 로그인할때 지문자동로그인 되어서 편했는데 기본로그인이 숫자눌러야하고 지문마크를 눌러야지 지문인식되게 번거롭게 바뀌었네요. 설정할수있는 방법없나요?
435,436,20190519,2019,05,19,1,Google 사용자,앱을 다시 깔았더니 간편비밀번호에 문자판 자체가 안떠요. 이거 뭔가요? 작년 신규 예금할때 문제 없었는데 속터져서 여긴 오프라인도 없는데 이거 어찌 해결하나요? 참고로 삼성 j7입니다.
436,437,20190901,2019,09,01,2,Google 사용자,갑자기 사용할라는데 네트워크오류가떠서 폰다시껏다켜서 들어가도뜨고 어플지웠다가 새로깔고들어가도 떠서 고객센터에 문의했더니 업데이트관련 구글쪽에 해당기기를 요청했으나 지연되고있다고 하는데요 갤럭시와이드3 입니다 계속않되는건가요?
437,438,20190911,2019,09,11,4,Google 사용자,앱이 자동적으로 실행되는이유는 뭘까용? 왜 앱이 누르지도 않았는데 가끔씩 지맘대로 실행이되요~~!! 저만 그런가요?? 다른 앱들은 다 정상인데 케이뱅크 앱만 자동실행이 되요!! 은행앱이라 그런지 돈도 들어있는데 불안하네요~~
438,439,20190325,2019,03,25,3,Google 사용자,대기전력 소모가 지나치게 높습니다. 그럴 필요가 없을 것 같은데 개선바랍니다. (빠른 답변 감사합니다. 다만 안드로이드 4.4.2에서도 동일 증상임을 참고하세요.)
439,440,20200707,2020,07,07,4,이은솔,예금거래내역에 메모로 검색할 수 있는 기능이 추가 됐으면 좋겠어요 그때 그때 메모를 해놓는 편인데 검색기능이 없어서 불편해요
440,441,20190403,2019,04,03,1,Google 사용자,은행 어플인데 업데이트했다고 휴대폰 설정 통으로 바꿔야 사용할수있는 어플은 첨봤네요 타은행도 다양하게 다 쓰는데 진심 이런시스템 첨이고 이체한번하려고 한시간 넘게 상담씨름하다 질려버렸습니다. 이번에 잔고 싹빼고 거래안하려고합니다 더 발전하시고 개발에 힘쓰길.
441,442,20220222,2022,02,22,5,권용주,잘만되는구만 한방에 사진인식하고 하여튼간에 까칠들해서리..검정색 바탕에 올려놓고해보시길 조명을등지고
442,443,20210828,2021,08,28,3,diinii,캐이뱅크 어플 삭제한 줄 알았네요. 어플 이미지로 보통 기억을 할텐데 엠케이뱅크로 이름을 변경하실 계획인지.. 이미지 변경을 기획하신 분은 다시 한번 생각해보시는게 어떠신가요?
443,444,20200908,2020,09,08,1,Eunkyung Jeon,써야될일이있어서 다시받았는데 어떻게 3년이지난지금도 인식률이 떨어지는지. 신분증 사진촬영인식으로 안되면 직접쓸수있게만들어두던가 사진찍을수없는환경에선 어쩌란건지
444,445,20210917,2021,09,17,1,Kris Lee,이체 누르고 비밀번호 입력하려고 하면 갑자기 비번 재등록 화면뜨고 재등록 누르면 신분증 사진 찍어 인증부터 하랜다. 일단 급하게 이체부터 하려고 뒤로가면 금액부터 계좌까지 다시 입력해야하고 이짓을 몇 번 반복해야 겨우 이체가능. 예전엔 케뱅이 이체 편해서 썼는데 이젠 일반은행보다 더 불편하고 화가나.
445,446,20201019,2020,10,19,1,유재원,화면이 너무 밝은 색만 있어서 금액확인이 너무 힘들고 눈이 아파요. 노란바탕에 검은글씨처럼 좀 확실하게 글씨가 보이면 좋겠어요
446,447,20190502,2019,05,02,5,Google 사용자,페이결제 편하게 위젯을 만들어주셨으면 좋겠어요! 제로페이도 되니 이용하고싶지만 매번 어플들어가서 페이들어가는게 시간이 좀 걸려요! ㅠㅠ
447,448,20210301,2021,03,01,1,이재항,참 이런 쓰레기같은 어플 찾기도 힘들겠네요 본인인증을 몇번을 하라는지 문자몇십통이 와도 처리는 안되고 가입중이라면서 간편비밀번호 설정도 안되고 다시 처음으로가서 본인인증하고 무한반복ㅋㅋㅋ 이딴 쓰레기 어플 이용 안할랍니다
448,449,20181103,2018,11,03,2,Google 사용자,어플이 계속 하얀 화면만 뜨고 접속이 안되기에 폰문제인가 하고 재 부팅을 했는데도 안되서 다른 은행 어플을 해보니 작동이 잘 되네요 이런경우는 처음이라 어찌해야할지 모르겠어요. 해결부탁드립니다.
449,450,20191129,2019,11,29,5,Google 사용자,편하네요 케이뱅크 편리함때문에 애용하는데 그 편리함이 어플 ui도 깔끔하고 쓰면서 한번도 렉걸린적도없고 어플이 다한듯
450,451,20210409,2021,04,09,1,민진기,갑자기 앱이 실행되지 않고 있습니다. 먹통인데요(앱을 실행하면 화면이 은행로고만 보이고 전혀 실행되지 않음). 업데이트해도 증상이 동일합니다. 왜 갑자기 이런 증상이 발생되고 있는지 궁금하고요. 어떻게 조치해야 되는지 알려주세요.
451,452,20201230,2020,12,30,5,정다울,2년넘게 급여이체포함하여 주거래로 쓰는중.. 심플하고 딱 있을것만 있고 불필요한 부가적인 메뉴가 많지않아서 사용하기 번잡하지않고 편리합니다
452,453,20190422,2019,04,22,1,Google 사용자,다른건 참고쓰겠는데 배터리를 너무 많이 잡아먹고 리부트하는데 혼자 최적화중 이러면서 시간까지 잡아먹음
453,454,20190209,2019,02,09,1,Google 사용자,케뱅 앱이 백그라운드 배터리를 뭔 10%나 잡아먹네요. 카뱅은 1%도 안되는데 케뱅은 왜 이럽니까? 배터리 문제 거론은 오래전 부터 여러사용자가 제기 하는데 무슨 이유로 고치지 않는 겁니까? 카뱅은 제가 오류점을 지적하니 개발자한테 전화가 수시로 와서 소통하여 해결점을 찾았는데.. 케뱅은 왜 이럴까요? 절이 싫음 중이 떠나야죠..
454,455,20210519,2021,05,19,1,이승호,접속을 하는데도 안되요. 체크카드 사용을 했는데 5시간이 지나서 알림이 울립니다. 오늘만 그런게 아니고 몇일전부터 그러네요 캐쉬삭제 해도 증상은 같습니다.
455,456,20210521,2021,05,21,2,Julia oh,이체할 때 거래번호 누르는 화면이 뜨지 않아서 이체를 못하고 있습니다. 여러번 시도해보아도 거래비밀번호 누르는 숫자판이 뜨지 않아서 안되네요. 어서 해결해주세요!!!
456,457,20220419,2022,04,19,3,HeungJae CHO,대출 연장 한도 조정시 동의서 열람 확인이 안되요. 멈쳐요
457,458,20220427,2022,04,27,1,Jung-Ho Lee,타행인증서를 가져오지도 못하고 타행인증서를 삭제하고 왔는데 삭제한 타행인증서가 kbank앱에만 남아있냐? 발급도 못받고 삭제해도 반영도 안되고 개판이다.
458,459,20220324,2022,03,24,1,이재현,주민증인식안됨카메라만2일동안70번이상찍어봐도인직안됨 다른앱들은인식하는데 케이뱅크만인식안됨 카메라인식좀수정하세요 진짜짜증나서원 가입이안되는앱은첨이네 하나를보면멸을안다고 케이뱅크는영원히아웃이다
459,460,20220329,2022,03,29,1,규만황,자꾸 휴대전화를 번호 의식 할 수 없다고 뜹니다 usim 재장착해도 마찬가지고요
460,461,20220407,2022,04,07,2,S Phi,신분증 촬영에서 숫자.글자 한개가 계속 틀리게 되서 10번쯤 계속 인증사진찍었음 . 직접 수정하기는 왜 안되나여? 다른 은행앱은 되는데 ㅡ.ㅡ
461,462,20220401,2022,04,01,3,최최국화,인증서등록이 계속안되네요...몇번을했는지...왜 안되는거죠?
462,463,20211220,2021,12,20,1,심현섭,해당어플업데이트가된것인지그이후부터사용하려면자꾸핸드폰에서 어플실행즉시팅겨버리네요. 수차례지웠다다시깔아도같은증상입니다 출금하고싶어도급한건이있는데 출금도못하는상황입니다
463,464,20210713,2021,07,13,1,튜브꿍,쓰레기앱. 회원가입 시간 두고 10번을 넘게 시도했으나 인증번호 누르고 다음버튼이 뒤져도 안눌러짐. 이런 사람들 많은거같은데 왜 빨리 개선을 안하는지 이해가 안되네
464,465,20180919,2018,09,19,3,Google 사용자,어플 종료 버튼 좀 만들어주시면 안되나요?로그아웃하고 초기화면 뜨는거 너무 불편합니다 신한 쏠처럼 로그아웃시 종료를 선택할수있게 해주시던가요...
